P_kPa,G_kg_m2s,X,D_mm,CHF_kW_m2,P_reduced,rho_l_kg_m3,rho_g_kg_m3,density_ratio
1960.0,4830.0,-0.163,8.0,10871.0,0.08883248730965371,851.0539893549306,9.845248080604875,86.44312285350186
6895.0,3796.8,-0.006,12.8,3943.2,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
12000.0,1082.0,0.422,10.0,342.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
13720.0,1504.0,-0.192,7.82,4774.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
9810.0,2805.6,0.159,10.4,1480.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
5880.0,4972.0,0.302,5.8500000000000005,2149.0,0.2664974619289611,760.2563964351368,30.15040560032466,25.215461659558912
14710.0,2178.0,0.225,10.4,744.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
13720.0,2745.0,-0.083,10.8,3872.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
10343.0,2712.0,0.021,6.22,4353.3,0.46877266134885115,682.7198725537742,57.8404031508629,11.803511652106957
9800.0,2718.0,0.244,8.0,1401.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
17650.0,2014.0,0.134,10.8,1337.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
14710.0,2004.0,0.158,8.0,1377.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
1824.0,564.0,0.656,13.100000000000001,1450.0,0.08266860043510631,855.4308877717697,9.178176631311706,93.20270486552133
2579.0,575.0,0.888,9.93,908.0,0.11688723712836577,832.9461374189304,12.899840268098961,64.57026754655165
12054.0,2033.5,0.193,13.4,1130.8,0.5463197969543703,654.2781178016827,70.52966802963931,9.2766368548159
1667.0,702.0,0.555,13.100000000000001,1460.0,0.07555293691081262,860.714174794763,8.409295594394482,102.35270780212589
13730.0,4014.0,0.388,7.8,810.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
6870.0,2711.1,0.247,12.6,1988.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
14000.0,5286.0,0.089,10.01,2720.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
6960.0,1085.0,0.744,7.8100000000000005,971.0,0.3154459753444846,740.4386593359685,36.29179095123169,20.402373096741293
6860.0,1000.0,0.665,8.01,905.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
19610.0,2535.0,0.352,10.01,864.0,0.8887781000726067,502.05747149820195,161.7232462066966,3.104423657539796
3040.0,1054.0,0.354,10.0,3991.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
6860.0,4000.0,0.219,7.96,2167.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
9800.0,4071.0,0.071,8.0,2389.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13730.0,1001.0,0.163,7.99,2060.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
17650.0,1007.0,-0.412,8.0,2220.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
17650.0,1999.0,0.142,10.8,1246.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
17550.0,2001.0,0.196,8.030000000000001,1403.0,0.7954133430022564,553.5776094412963,126.80991933294133,4.365412519409228
9900.0,4008.0,0.145,7.779999999999999,1670.0,0.44869470630896513,690.0891566500306,54.77934688137469,12.597615633213493
6895.0,7539.4,0.004,12.8,4321.8,0.3125000000000318,741.6026080444277,35.91361319646985,20.64962397371156
12000.0,2953.0,0.195,10.01,909.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
9810.0,1986.1,0.391,5.1000000000000005,1140.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
3040.0,662.0,0.578,10.0,3037.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
9810.0,2733.3,0.14,10.8,1805.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
1540.0,702.0,0.562,13.100000000000001,1465.0,0.06979695431472792,865.1953866208253,7.787984722795611,111.09361630979815
3501.0,1540.0,0.651,3.94,1426.0,0.1586747643219886,809.7125017601082,17.531142258962657,46.187093219561845
18030.0,751.4,0.601,7.9799999999999995,270.0,0.8171682378536002,542.849343593744,133.7531598424904,4.058590796905367
13790.0,678.7,0.498,10.46,631.0,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
17912.0,2037.0,0.353,13.4,901.7,0.8118201595359782,545.5431453367752,131.99517900372297,4.133053566459332
15690.0,1111.0,-0.076,10.0,2906.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
9800.0,2239.0,0.141,8.0,2582.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
9800.0,1581.0,0.092,8.0,3594.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
3394.0,2932.0,0.272,7.0,4844.0,0.1538252356780432,812.2411637110679,16.987604824069997,47.81375432987415
2785.0,2372.0,0.19,9.96,4529.0,0.1262237128354008,827.4359470920239,13.925027871543701,59.42077493309146
7020.0,753.9,0.954,7.9799999999999995,374.0,0.31816533720090256,739.367060944055,36.641902440776235,20.178184310683186
100.0,1644.5,0.42,4.0,5236.0,0.004532269760696618,958.6315057778297,0.5903439801085902,1623.8524285476667
20000.0,1001.0,0.477,10.0,242.0,0.9064539521393236,490.18783526255623,170.49669147405464,2.8750577563972883
17650.0,3002.0,-0.353,7.82,4717.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
726.0,178.0,0.869,10.0,519.0,0.03290427846265744,901.0792047716119,3.7948760064027875,237.4462836865536
13790.0,1764.7,0.196,10.44,987.515,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
121.0,119.3,0.93,9.299999999999999,479.0,0.005484046410442907,954.68720456771,0.7055588802430067,1353.09359899049
11760.0,985.0,0.485,7.95,1004.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
7850.0,2199.0,0.193,6.07,3061.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
13720.0,2757.0,0.315,8.200000000000001,510.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
13970.0,3012.4,0.175,8.11,1220.0,0.6331580855693175,621.7396463901508,86.79285434844402,7.163488873105567
1961.0,431.0,0.793,10.0,1510.0,0.08887781000726068,851.0224323992828,9.850157253877645,86.39683717376862
1275.0,366.0,0.729,13.100000000000001,1009.0,0.05778643944888188,875.2771519040225,6.492101127798379,134.82186039219158
11760.0,1465.0,0.377,8.030000000000001,787.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
5880.0,1493.0,0.624,5.78,1151.0,0.2664974619289611,760.2563964351368,30.15040560032466,25.215461659558912
1245.0,776.0,0.488,13.100000000000001,1464.0,0.05642675852067289,876.4920926485024,6.345339924449752,138.13162148669429
11760.0,5029.0,0.085,5.78,2978.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
9800.0,2004.0,0.174,7.95,2395.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
6860.0,2000.0,0.393,7.96,1533.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
11760.0,2764.0,0.323,10.75,514.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
7000.0,2025.0,0.27,11.459999999999999,2500.0,0.3172588832487632,739.723964125216,36.52508882685207,20.25248912143356
13730.0,4026.0,0.27,7.8,1210.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
9800.0,1499.0,0.489,5.8500000000000005,698.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
11760.0,1499.0,0.387,5.8500000000000005,331.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
1952.0,397.0,0.696,9.96,2036.0,0.08846990572879798,851.3067615890707,9.805977065553332,86.81508797114785
9810.0,1032.0,0.337,7.85,2550.0,0.4446156635243382,691.5892934498335,54.16750050295774,12.767605797355744
9800.0,5003.0,0.217,5.8500000000000005,1465.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
9800.0,1000.0,0.384,8.0,1996.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
15690.0,1508.0,-0.092,10.8,2099.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
3293.0,3392.0,0.198,7.0,5355.0,0.14924764321973963,814.6630961197301,16.4761164530162,49.445092139452186
14710.0,1499.0,0.345,5.8500000000000005,552.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
10343.0,1952.6,0.088,12.8,2378.6,0.46877266134885115,682.7198725537742,57.8404031508629,11.803511652106957
10234.0,3499.0,0.112,7.0,2391.0,0.46383248730969184,684.5312121974606,57.07945188343601,11.992603110404184
6977.0,1124.9,0.697,5.98,591.3,0.31621646120380303,740.134768254029,36.390888996154516,20.338463518498827
9800.0,2193.0,0.338,10.0,1046.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
15690.0,2784.0,0.137,10.8,1335.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
13720.0,989.0,0.292,10.8,986.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
15690.0,1511.0,0.259,10.8,745.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
18040.0,754.7,0.646,7.9799999999999995,150.0,0.8176214648296698,542.619247801349,133.9037733963648,4.052307369973488
9800.0,2696.0,0.104,8.0,2504.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13720.0,1010.0,0.41,10.75,590.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
17650.0,5303.0,0.114,7.4,2070.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
13720.0,1499.0,0.057,5.8100000000000005,2421.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
7840.0,5029.0,0.365,5.78,1694.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
2471.0,1113.0,0.502,10.0,2516.0,0.11199238578681342,835.9254497067924,12.364268136146814,67.60816252948872
2001.0,809.0,0.533,13.100000000000001,2007.0,0.09069071791153932,849.7672631592895,10.046579405092759,84.58274492197116
15690.0,3318.0,0.134,5.8500000000000005,1622.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
7840.0,1493.0,0.55,5.78,1254.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
4884.0,1599.0,0.434,10.0,2015.0,0.22135605511242282,779.7085296533804,24.730961744234527,31.527626693901304
9800.0,999.0,0.561,8.05,1023.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
1510.0,713.0,0.554,13.100000000000001,2034.0,0.06843727338651892,866.2841415356147,7.641271617819385,113.36910724589961
6860.0,1980.0,0.28,8.0,2460.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
10200.0,3982.0,0.219,7.71,1350.0,0.462291515591055,685.0964295186295,56.84314536859614,12.052401834489642
20000.0,3037.0,0.334,10.01,987.0,0.9064539521393236,490.18783526255623,170.49669147405464,2.8750577563972883
1275.0,304.0,0.908,9.93,755.0,0.05778643944888188,875.2771519040225,6.492101127798379,134.82186039219158
13720.0,2628.0,-0.024,10.0,3256.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
3256.0,263.0,0.846,10.0,1015.0,0.14757070340828188,815.5592433266642,16.289112632785674,50.06775149219358
7840.0,2717.0,0.178,8.02,2560.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
17650.0,4998.0,0.253,5.8100000000000005,1903.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
13720.0,3370.0,0.281,5.8500000000000005,678.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
13790.0,949.0,0.353,10.5,820.0,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
12750.0,3218.0,0.231,8.0,831.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
7840.0,962.0,0.267,11.05,2710.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
14710.0,1000.0,0.214,8.07,1100.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
11760.0,1253.0,0.42,7.7,721.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
13730.0,4000.0,0.036,7.96,2890.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
5011.0,3060.0,0.26,15.100000000000001,2118.0,0.22711203770850752,777.1482311941425,25.410157027589467,30.584156971180537
14710.0,1112.0,0.268,10.4,755.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
14168.8,2049.3,0.268,9.32,725.386,0.6421682378535823,618.2754075697375,88.63591022773238,6.975450536709123
15690.0,1010.0,0.19,10.75,885.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
14000.0,466.0,0.652,10.0,295.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
3020.0,398.0,0.74,9.96,2138.0,0.13687454677303784,821.395685312383,15.100867898991249,54.393938865411364
1373.0,377.0,0.713,13.100000000000001,1469.0,0.06222806381436456,871.4199275901694,6.971374926172305,124.99972198004136
13720.0,4444.0,-0.039,3.9899999999999998,4307.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
20000.0,1039.0,-0.266,10.0,1169.0,0.9064539521393236,490.18783526255623,170.49669147405464,2.8750577563972883
13720.0,2008.0,0.352,8.05,217.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
11760.0,2781.0,0.159,10.8,1096.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
2511.0,264.0,0.851,10.0,1021.0,0.11380529369109207,834.8142862296197,12.562482534468167,66.45297089481379
3040.0,1668.0,0.181,10.0,4900.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
9800.0,1500.0,0.471,8.200000000000001,512.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
132.0,161.4,0.725,9.299999999999999,1022.0,0.005982596084119536,952.7976504685261,0.7653814006686308,1244.8664804712657
17650.0,1499.0,-0.011,5.8100000000000005,2037.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
3003.0,2022.0,0.476,8.0,1212.0,0.13610406091371943,821.8246052617059,15.01556764043152,54.73150432547271
6970.0,1506.8,0.519,8.11,1916.0,0.31589920232055424,740.2598737049306,36.35007434454426,20.364741669807213
6870.0,4111.1,0.35,9.4,1235.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
3481.0,394.0,0.862,10.0,997.0,0.15776831036984926,810.182340228638,17.429414212105304,46.48362419810642
7010.0,1253.8,0.628,8.11,844.0,0.3177121102248329,739.5454757392854,36.58348187962185,20.21528399545904
9800.0,1504.0,-0.039,7.82,4735.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
19610.0,5030.0,-0.068,5.8100000000000005,3187.0,0.8887781000726067,502.05747149820195,161.7232462066966,3.104423657539796
13730.0,4008.0,0.102,8.01,2301.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
6870.0,1383.3,0.517,12.6,1150.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
14710.0,1499.0,0.422,5.8500000000000005,379.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
12000.0,1333.0,0.402,10.0,412.0,0.5438723712835941,655.1799465527706,70.1057039157811,9.345601141668114
3040.0,1464.0,0.23,10.0,4620.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
6889.0,937.6,0.738,12.6,721.6,0.31222806381439,741.7102121287738,35.878762316965236,20.672681113586155
9800.0,7532.0,0.03,3.8400000000000003,3890.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
19610.0,1508.0,0.071,10.8,972.0,0.8887781000726067,502.05747149820195,161.7232462066966,3.104423657539796
7100.0,1755.0,0.33,11.459999999999999,2310.0,0.3217911530094599,737.9423576666537,37.110261741348694,19.88512942349931
3187.0,659.0,0.812,3.94,748.0,0.1444434372734012,817.2436843757021,15.940899609196507,51.267099374004204
20000.0,6639.0,0.19,10.0,1978.0,0.9064539521393236,490.18783526255623,170.49669147405464,2.8750577563972883
14700.0,1576.0,0.301,11.0,411.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
11760.0,2783.0,0.215,10.75,950.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
9800.0,977.0,0.492,11.0,366.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
12750.0,3169.0,0.061,8.0,2415.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
12750.0,3983.0,0.187,8.0,1108.0,0.5778643944888188,642.5979576297052,76.15045398615318,8.43853088185859
19610.0,1499.0,0.482,5.8500000000000005,257.0,0.8887781000726067,502.05747149820195,161.7232462066966,3.104423657539796
6870.0,2022.2,0.433,9.51,1305.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
17650.0,2036.0,0.49,8.05,291.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
1765.0,433.0,0.699,13.100000000000001,1463.0,0.0799945612762953,857.3855316394515,8.88910398368326,96.4535383108645
9800.0,911.0,0.552,10.01,954.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
11760.0,993.0,0.464,8.030000000000001,452.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
6860.0,2014.0,0.169,8.0,4090.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
6860.0,1001.0,0.71,7.8,530.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
5001.0,1150.0,0.573,15.100000000000001,1425.0,0.22665881073243785,777.348880270373,25.35655721713028,30.65672021693918
14000.0,842.0,0.109,10.0,2439.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
7850.0,2209.0,0.229,6.07,2895.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
17650.0,2787.0,-0.103,7.95,2860.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
7850.0,3972.0,0.001,8.0,4208.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
9800.0,1620.0,0.373,8.0,1467.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13720.0,2718.0,0.24,4.8,1186.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
100.0,992.1,0.56,4.0,2618.0,0.004532269760696618,958.6315057778297,0.5903439801085902,1623.8524285476667
18010.0,1508.3,0.331,8.11,663.0,0.8162617839014609,543.3086765520612,133.45270797101557,4.071170115709168
17650.0,2285.0,0.359,5.1000000000000005,697.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
15690.0,1222.0,0.213,8.0,1023.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
12407.0,1011.6,0.125,14.1,1848.6,0.5623187092096293,648.3685689658413,73.34331235838857,8.840186625300197
14700.0,2173.0,0.122,8.0,1531.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
10000.0,2017.0,0.204,10.0,1966.0,0.4532269760696618,688.423692322029,55.46308524399162,12.412286285437153
298.0,300.0,0.6946,12.0,1130.0,0.013506163886875922,932.0150115266098,1.6404963534518353,568.1298892042759
17650.0,2216.0,0.025,8.02,1850.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
13720.0,1010.0,0.44,10.75,479.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
11760.0,1514.0,0.118,10.8,1985.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
4992.0,1130.0,0.603,15.100000000000001,1141.0,0.22625090645397516,777.5296011447427,25.30833500783229,30.722273942719543
7796.0,478.0,0.664,9.979999999999999,1503.0,0.3533357505439083,725.7246122179008,41.26233959886471,17.588062608012375
7850.0,983.0,0.333,8.0,2862.0,0.35578317621468447,724.7885535948081,41.59050611541581,17.426778880340677
14700.0,3202.0,0.19,8.0,1339.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
17650.0,3324.0,0.334,8.030000000000001,902.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
17650.0,1010.0,0.48,8.200000000000001,277.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
9800.0,2190.0,0.292,8.0,1422.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
2570.0,1222.3,-0.0581,10.0,6880.0,0.11647933284990307,833.191920469084,12.855161026884462,64.81380658916677
13790.0,678.0,0.468,10.5,694.0,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
6777.0,2230.6,0.468,5.98,1074.5,0.3071519216824098,743.7239887066072,35.22999197404687,21.110535286368833
2940.0,1007.0,0.68,8.0,1801.0,0.13324873096448056,823.4247180620403,14.699786870569966,56.01609909804856
951.0,1035.0,0.445,10.0,2995.0,0.043101885424224835,889.4371039105409,4.904390951424113,181.35526158498243
981.0,595.0,0.696,9.93,792.0,0.04446156635243382,888.0159454447296,5.051758912798991,175.78351635009304
117.0,119.3,0.911,9.299999999999999,471.0,0.005302755620015043,955.4019962080289,0.6837201567070855,1397.3582420173336
7070.0,1012.0,0.63,9.350000000000001,2300.0,0.3204314720812509,738.4760808355963,36.93441918637773,19.994251895748327
17700.0,2217.0,0.135,8.0,1409.0,0.8022117476433014,550.2885374620565,128.92206334959903,4.268381401636697
14710.0,999.0,0.386,8.0,666.0,0.6666968817984724,608.7220787606284,93.8296671468486,6.487522521080084
10343.0,2725.6,0.176,6.22,2836.0,0.46877266134885115,682.7198725537742,57.8404031508629,11.803511652106957
2324.0,274.0,0.804,10.0,1531.0,0.10532994923858939,840.0917989295807,11.637230281852236,72.19001244992702
7840.0,1499.0,0.42,5.8100000000000005,2516.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
9800.0,2004.0,0.184,7.95,2093.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
9800.0,1601.0,0.368,8.0,1531.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
101.3,1256.0,0.27,6.0,2519.0,0.004591189267585674,958.3724572618909,0.5975188502670592,1603.920038394687
4992.0,2220.0,0.345,15.100000000000001,1895.0,0.22625090645397516,777.5296011447427,25.30833500783229,30.722273942719543
15690.0,3335.0,0.109,5.78,2102.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
18000.0,3240.0,0.097,10.01,1898.0,0.8158085569253912,543.5379160531284,133.30286754604703,4.077466044497304
647.0,711.0,0.6,9.93,804.0,0.029323785351707116,905.686134806443,3.4028306056006947,266.1566912310535
1402.0,896.0,0.43,13.100000000000001,2471.0,0.06354242204496659,870.3091312306083,7.113176715839825,122.35168139329072
17650.0,1007.0,-0.314,10.8,1882.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
16000.0,1666.0,0.27,10.0,691.0,0.7251631617114588,584.9877289150147,107.42469114931541,5.445561189483976
7070.0,1012.0,0.6,11.459999999999999,2040.0,0.3204314720812509,738.4760808355963,36.93441918637773,19.994251895748327
6860.0,1504.0,-0.04,7.82,6990.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
12442.0,2036.7,0.126,14.1,1438.5,0.5639050036258731,647.7811298738817,73.62637467762819,8.79822119057444
8616.0,1620.4,0.227,14.1,2085.2,0.3905003625816206,711.6583705460588,46.3456828278915,15.355440401835498
3014.0,4032.0,0.249,8.0,3437.0,0.13660261058739606,821.5469322252076,15.070757540232135,54.51265007960265
14700.0,2182.0,0.243,11.0,809.0,0.6662436548224028,608.9003957823116,93.73123539933255,6.496237814301203
8274.0,2630.6,0.066,12.8,2637.2,0.37500000000003814,717.48895109013,44.19900384009429,16.233147554318258
7840.0,2706.0,0.251,8.02,2110.0,0.35532994923861483,724.9617817794069,41.52966689381496,17.456479572374704
2168.0,2886.0,0.262,7.0,5148.0,0.09825960841190268,844.668259413726,10.867909192790984,77.72132104066716
1023.0,997.5,0.091,6.0,4196.4,0.0463651196519264,886.0692479000257,5.257911939623631,168.5211274123111
9800.0,1499.0,0.473,5.8500000000000005,347.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
3030.0,368.0,0.775,10.0,2000.0,0.1373277737491075,821.1439365156941,15.151062494347201,54.197118969185134
5100.0,855.4,0.612,7.85,3196.0,0.2311457577955275,775.3693967302559,25.888108446602327,29.950793752643555
11760.0,1004.0,0.436,10.8,546.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
17650.0,4235.0,0.234,5.78,1751.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
16000.0,1087.0,0.384,10.0,508.0,0.7251631617114588,584.9877289150147,107.42469114931541,5.445561189483976
6964.0,705.1,0.866,12.62,637.9,0.31562726613491243,740.3671360954952,36.31510102788222,20.387307625195692
2990.0,1000.0,0.668,8.11,2524.0,0.13551486584482886,822.1534138848058,14.95036387047268,54.992200926198066
5001.0,3455.0,0.235,3.93,4474.0,0.22665881073243785,777.348880270373,25.35655721713028,30.65672021693918
17700.0,1604.0,0.085,6.07,1305.0,0.8022117476433014,550.2885374620565,128.92206334959903,4.268381401636697
11760.0,2784.0,0.167,8.05,1232.0,0.5329949238579222,659.1822548452111,68.24138482743484,9.659567380001386
4900.0,1595.0,0.486,8.0,2840.0,0.22208121827413427,779.384511560518,24.816348684583176,31.40609126131034
13730.0,1971.0,0.113,7.85,1810.0,0.6222806381436456,625.8937996738728,84.61112878050665,7.397298779662078
6870.0,2061.1,0.341,12.6,1593.0,0.31136693255985765,742.0511418862062,35.768465423735464,20.745959690901117
4900.0,2201.0,0.409,8.0,2385.0,0.22208121827413427,779.384511560518,24.816348684583176,31.40609126131034
17650.0,1409.0,0.319,15.100000000000001,477.0,0.7999456127629531,551.3909763248495,128.21247290089943,4.300603239678886
14000.0,1177.0,0.095,10.0,1753.0,0.6345177664975264,621.2182739433729,87.06886131799513,7.13479267489836
4992.0,3610.0,0.324,15.2,1375.0,0.22625090645397516,777.5296011447427,25.30833500783229,30.722273942719543
7140.0,3563.0,0.17,5.58,3590.0,0.3236040609137385,737.2317201164318,37.345108524279,19.741051753461605
6915.0,2988.1,0.376,5.98,1286.4,0.3134064539521711,741.2441274750345,36.0298532486379,20.57305430471208
13720.0,1528.0,0.237,10.75,836.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
15690.0,1514.0,0.108,10.8,1186.0,0.7111131254532993,590.8425584907716,103.98166883966594,5.68217999464712
13790.0,4020.3,0.094,9.5,2066.53,0.6250000000000636,624.8579813954788,85.15223372759066,7.338127892151994
6826.0,678.0,0.842,12.62,618.3,0.30937273386515113,742.8417438070505,35.51341466914885,20.917215388256388
6860.0,1993.0,0.14,8.0,3660.0,0.310913705583788,742.2306911325637,35.71045357605859,20.784689546205552
10000.0,1116.0,0.441,10.0,1583.0,0.4532269760696618,688.423692322029,55.46308524399162,12.412286285437153
3040.0,1700.0,0.592,3.93,2992.0,0.13778100072517718,820.892597360422,15.201270459897534,54.00157832373409
9800.0,3117.0,0.327,11.0,857.0,0.44416243654826854,691.7560518697336,54.09972130963916,12.786684203241556
13720.0,2568.0,0.297,10.0,565.0,0.621827411167576,626.066266128415,84.52122036626805,7.407208076449812
2550.0,204.0,0.767,12.9,1483.0,0.11557287889776376,833.7396984300398,12.75590566951841,65.3610743157461
2775.0,1002.0,0.548,10.0,2995.0,0.12577048585933115,827.6985452106031,13.875145892444747,59.653321963360334
